[27May2026 11:28:30.401] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, Red_Fog, --version, 1.21.1, --gameDir, C:/Users/grant/AppData/Roaming/PrismLauncher/instances/Journey High Tides/minecraft, --assetsDir, C:/Users/grant/AppData/Roaming/PrismLauncher/assets, --assetIndex, 17, --uuid, 246ce462051b443699b3d8f08edb935d, --accessToken, ❄❄❄❄❄❄❄❄, --userType, msa, --versionType, release, --fml.neoForgeVersion, 21.1.225, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient, --width, 854, --height, 480]
[27May2026 11:28:30.406] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: JVM identified as Microsoft OpenJDK 64-Bit Server VM 21.0.7+6-LTS
[27May2026 11:28:30.407] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.7 by Microsoft; OS Windows 11 arch amd64 version 10.0
[27May2026 11:28:31.622] [main/INFO] [net.neoforged.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[27May2026 11:28:31.715] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[27May2026 11:28:32.010] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[27May2026 11:28:32.146] [main/WARN] [CrashAssistantJarInJarHelper/]: Stream injection failed; legacy loggers may retain blocking behavior.
[27May2026 11:28:32.148] [main/INFO] [CrashAssistantJarInJarHelper/]: Launching CrashAssistantApp (CrashAssistant-neoforge-1.20.6-1.21.4-1.11.8.jar)
[27May2026 11:28:32.416] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce RTX 3080/PCIe/SSE2 GL version 4.6.0 NVIDIA 596.49, NVIDIA Corporation
[27May2026 11:33:21.557] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe croptopia:botanypots/pear: Input does not contain a key [type]: MapLike[{"chance":0.05,"output":{"item":"croptopia:pear_sapling"}}]; Input does not contain a key [type]: MapLike[{"chance":1.00,"output":{"item":"croptopia:pear"},"minRolls":1,"maxRolls":2}]; Failed to parse either. First: Not a json array: {"block":"croptopia:pear_sapling"}; Second: Input does not contain a key [type]: MapLike[{"block":"croptopia:pear_sapling"}]; No key input in MapLike[{"bookshelf:load_conditions":[{"type":"bookshelf:item_exists","values":["croptopia:pear_sapling"]}],"type":"botanypots:crop","seed":{"item":"croptopia:pear_sapling"},"categories":["dirt"],"growthTicks":1400,"display":{"block":"croptopia:pear_sapling"},"drops":[{"chance":1.00,"output":{"item":"croptopia:pear"},"minRolls":1,"maxRolls":2},{"chance":0.05,"output":{"item":"croptopia:pear_sapling"}}],"fabric:load_conditions":[{"condition":"fabric:all_mods_loaded","values":["botanypots"]}],"neoforge:conditions":[{"type":"almostunified:conditional","conditions_met":true,"original_conditions":[{"type":"neoforge:mod_loaded","modid":"botanypots"}]}]}]
[27May2026 11:33:21.557] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe malum:malum/spirit_repair/occultism/white_chalk: No key validItems in MapLike[{"neoforge:conditions":[{"type":"almostunified:conditional","conditions_met":true,"original_conditions":[{"type":"neoforge:mod_loaded","modid":"occultism"}]}],"type":"malum:spirit_repair","durabilityPercentage":1,"repairMaterial":{"count":1,"item":"occultism:burnt_otherstone"},"spirits":[{"type":"malum:arcane","count":8}],"inputs":["occultism:chalk_white"]}]
[27May2026 11:33:21.559] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe kitchenkarrot:compat/create/crushing_carrot_spices: Failed to parse either. First: No key amount in MapLike[{"item":"kitchenkarrot:carrot_spices","chance":0.5}]; No key id in MapLike[{"item":"kitchenkarrot:carrot_spices","chance":0.5}]; Second: Failed to parse either. First: No key id in MapLike[{"item":"kitchenkarrot:carrot_spices","chance":0.5}]; Second: Failed to parse either. First: Not a JSON object: "kitchenkarrot:carrot_spices"; Second: Compat cannot be deserialized; Failed to parse either. First: No key amount in MapLike[{"item":"kitchenkarrot:carrot_spices","count":2}]; No key id in MapLike[{"item":"kitchenkarrot:carrot_spices","count":2}]; Second: Failed to parse either. First: No key id in MapLike[{"item":"kitchenkarrot:carrot_spices","count":2}]; Second: Failed to parse either. First: Not a JSON object: "kitchenkarrot:carrot_spices"; Second: Compat cannot be deserialized
[27May2026 11:33:21.569] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe kitchenkarrot:brewing_barrel/vodka: No key water_consumption in MapLike[{"recipe":[{"tag":"forge:crops/potato"},{"tag":"forge:crops/potato"},{"tag":"forge:crops/potato"},{"tag":"forge:crops/potato"},{"tag":"forge:crops/beetroot"},{"tag":"forge:crops/beetroot"}],"craftingtime":6000}]; No key id in MapLike[{"item":"kitchenkarrot:vodka"}]
[27May2026 11:33:21.576] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe kitchenkarrot:compat/create/milling_carrot_spices: Failed to parse either. First: No key amount in MapLike[{"item":"kitchenkarrot:carrot_spices","count":1,"chance":0.5}]; No key id in MapLike[{"item":"kitchenkarrot:carrot_spices","count":1,"chance":0.5}]; Second: Failed to parse either. First: No key id in MapLike[{"item":"kitchenkarrot:carrot_spices","count":1,"chance":0.5}]; Second: Failed to parse either. First: Not a JSON object: "kitchenkarrot:carrot_spices"; Second: Compat cannot be deserialized
[27May2026 11:33:21.577] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe kitchenkarrot:brewing_barrel/pickled_sea_pickles: No key id in MapLike[{"item":"kitchenkarrot:pickled_sea_pickles","count":4}]
[27May2026 11:33:21.579] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe croptopia:botanypots/cherry: Input does not contain a key [type]: MapLike[{"chance":0.05,"output":{"item":"croptopia:cherry_sapling"}}]; Input does not contain a key [type]: MapLike[{"chance":1.00,"output":{"item":"croptopia:cherry"},"minRolls":2,"maxRolls":3}]; Failed to parse either. First: Not a json array: {"block":"croptopia:cherry_sapling"}; Second: Input does not contain a key [type]: MapLike[{"block":"croptopia:cherry_sapling"}]; No key input in MapLike[{"bookshelf:load_conditions":[{"type":"bookshelf:item_exists","values":["croptopia:cherry_sapling"]}],"type":"botanypots:crop","seed":{"item":"croptopia:cherry_sapling"},"categories":["dirt"],"growthTicks":1600,"display":{"block":"croptopia:cherry_sapling"},"drops":[{"chance":1.00,"output":{"item":"croptopia:cherry"},"minRolls":2,"maxRolls":3},{"chance":0.05,"output":{"item":"croptopia:cherry_sapling"}}],"fabric:load_conditions":[{"condition":"fabric:all_mods_loaded","values":["botanypots"]}],"neoforge:conditions":[{"type":"almostunified:conditional","conditions_met":true,"original_conditions":[{"type":"neoforge:mod_loaded","modid":"botanypots"}]}]}]
[27May2026 11:33:21.583] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe croptopia:botanypots/coconut: Input does not contain a key [type]: MapLike[{"chance":0.05,"output":{"item":"croptopia:coconut_sapling"}}]; Input does not contain a key [type]: MapLike[{"chance":1.00,"output":{"item":"croptopia:coconut"},"minRolls":1,"maxRolls":2}]; Failed to parse either. First: Not a json array: {"block":"croptopia:coconut_sapling"}; Second: Input does not contain a key [type]: MapLike[{"block":"croptopia:coconut_sapling"}]; No key input in MapLike[{"bookshelf:load_conditions":[{"type":"bookshelf:item_exists","values":["croptopia:coconut_sapling"]}],"type":"botanypots:crop","seed":{"item":"croptopia:coconut_sapling"},"categories":["dirt"],"growthTicks":1400,"display":{"block":"croptopia:coconut_sapling"},"drops":[{"chance":1.00,"output":{"item":"croptopia:coconut"},"minRolls":1,"maxRolls":2},{"chance":0.05,"output":{"item":"croptopia:coconut_sapling"}}],"fabric:load_conditions":[{"condition":"fabric:all_mods_loaded","values":["botanypots"]}],"neoforge:conditions":[{"type":"almostunified:conditional","conditions_met":true,"original_conditions":[{"type":"neoforge:mod_loaded","modid":"botanypots"}]}]}]
[27May2026 11:33:21.583] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe kitchenkarrot:plate/slime_mousse: No key id in MapLike[{"item":"kitchenkarrot:small_slime_mousse"}]; No key id in MapLike[{"item":"kitchenkarrot:slime_mousse"}]
[27May2026 11:33:21.585] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe kitchenkarrot:compat/create/milling_acorn: Failed to parse either. First: No key amount in MapLike[{"tag":"forge:nuts/acorn","count":1,"chance":0.5}]; No key id in MapLike[{"tag":"forge:nuts/acorn","count":1,"chance":0.5}]; Second: Failed to parse either. First: No key id in MapLike[{"tag":"forge:nuts/acorn","count":1,"chance":0.5}]; Second: No key item in MapLike[{"tag":"forge:nuts/acorn","count":1,"chance":0.5}]; Failed to parse either. First: No key amount in MapLike[{"tag":"forge:nuts/acorn","count":1}]; No key id in MapLike[{"tag":"forge:nuts/acorn","count":1}]; Second: Failed to parse either. First: No key id in MapLike[{"tag":"forge:nuts/acorn","count":1}]; Second: No key item in MapLike[{"tag":"forge:nuts/acorn","count":1}]
[27May2026 11:33:21.586] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe oaksdelight:crafting/green_stained_display_case: Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: oaksdelight:green_stained_display_case
[27May2026 11:33:21.586] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe kitchenkarrot:plate/melon: No key id in MapLike[{"item":"minecraft:melon_slice"}]; No key id in MapLike[{"item":"minecraft:melon"}]
[27May2026 11:33:21.592] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe oaksdelight:crafting/light_gray_stained_display_case: Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: oaksdelight:light_gray_stained_display_case
[27May2026 11:33:21.592] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe croptopia:botanypots/starfruit: Input does not contain a key [type]: MapLike[{"chance":0.05,"output":{"item":"croptopia:starfruit_sapling"}}]; Input does not contain a key [type]: MapLike[{"chance":1.00,"output":{"item":"croptopia:starfruit"},"minRolls":1,"maxRolls":2}]; Failed to parse either. First: Not a json array: {"block":"croptopia:starfruit_sapling"}; Second: Input does not contain a key [type]: MapLike[{"block":"croptopia:starfruit_sapling"}]; No key input in MapLike[{"bookshelf:load_conditions":[{"type":"bookshelf:item_exists","values":["croptopia:starfruit_sapling"]}],"type":"botanypots:crop","seed":{"item":"croptopia:starfruit_sapling"},"categories":["dirt"],"growthTicks":1400,"display":{"block":"croptopia:starfruit_sapling"},"drops":[{"chance":1.00,"output":{"item":"croptopia:starfruit"},"minRolls":1,"maxRolls":2},{"chance":0.05,"output":{"item":"croptopia:starfruit_sapling"}}],"fabric:load_conditions":[{"condition":"fabric:all_mods_loaded","values":["botanypots"]}],"neoforge:conditions":[{"type":"almostunified:conditional","conditions_met":true,"original_conditions":[{"type":"neoforge:mod_loaded","modid":"botanypots"}]}]}]
[27May2026 11:33:21.599] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe createdieselgenerators:compat/immersiveengineering/silver_sheet: Failed to parse either. First: No key amount in MapLike[{"item":"immersiveengineering:plate_silver"}]; No key id in MapLike[{"item":"immersiveengineering:plate_silver"}]; Second: Failed to parse either. First: No key id in MapLike[{"item":"immersiveengineering:plate_silver"}]; Second: Failed to parse either. First: Not a JSON object: "immersiveengineering:plate_silver"; Second: Compat cannot be deserialized
[27May2026 11:33:21.602] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe kitchenkarrot:compat/create/compacting_ice_cubes: Failed to parse either. First: No key amount in MapLike[{"item":"kitchenkarrot:ice_cubes"}]; No key id in MapLike[{"item":"kitchenkarrot:ice_cubes"}]; Second: Failed to parse either. First: No key id in MapLike[{"item":"kitchenkarrot:ice_cubes"}]; Second: Failed to parse either. First: Not a JSON object: "kitchenkarrot:ice_cubes"; Second: Compat cannot be deserialized; Failed to parse either. First: Failed to parse either. First: No key type in MapLike[{"fluid":"minecraft:water","amount":125}]; Second: Failed to parse either. First: No key type in MapLike[{"fluid":"minecraft:water","amount":125}]; Second: No key fluid_tag in MapLike[{"fluid":"minecraft:water","amount":125}]; No key type in MapLike[{"fluid":"minecraft:water","amount":125}]; Second: Failed to parse either. First: Not a json array: {"fluid":"minecraft:water","amount":125}; Second: No key tag in MapLike[{"fluid":"minecraft:water","amount":125}]; No key item in MapLike[{"fluid":"minecraft:water","amount":125}]
[27May2026 11:33:21.611] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe oaksdelight:crafting/pink_stained_display_case: Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: oaksdelight:pink_stained_display_case
[27May2026 11:33:21.613] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe croptopia:botanypots/peach: Input does not contain a key [type]: MapLike[{"chance":0.05,"output":{"item":"croptopia:peach_sapling"}}]; Input does not contain a key [type]: MapLike[{"chance":1.00,"output":{"item":"croptopia:peach"},"minRolls":1,"maxRolls":2}]; Failed to parse either. First: Not a json array: {"block":"croptopia:peach_sapling"}; Second: Input does not contain a key [type]: MapLike[{"block":"croptopia:peach_sapling"}]; No key input in MapLike[{"bookshelf:load_conditions":[{"type":"bookshelf:item_exists","values":["croptopia:peach_sapling"]}],"type":"botanypots:crop","seed":{"item":"croptopia:peach_sapling"},"categories":["dirt"],"growthTicks":1400,"display":{"block":"croptopia:peach_sapling"},"drops":[{"chance":1.00,"output":{"item":"croptopia:peach"},"minRolls":1,"maxRolls":2},{"chance":0.05,"output":{"item":"croptopia:peach_sapling"}}],"fabric:load_conditions":[{"condition":"fabric:all_mods_loaded","values":["botanypots"]}],"neoforge:conditions":[{"type":"almostunified:conditional","conditions_met":true,"original_conditions":[{"type":"neoforge:mod_loaded","modid":"botanypots"}]}]}]
[27May2026 11:33:21.619] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe croptopia:botanypots/persimmon: Input does not contain a key [type]: MapLike[{"chance":0.05,"output":{"item":"croptopia:persimmon_sapling"}}]; Input does not contain a key [type]: MapLike[{"chance":1.00,"output":{"item":"croptopia:persimmon"},"minRolls":1,"maxRolls":2}]; Failed to parse either. First: Not a json array: {"block":"croptopia:persimmon_sapling"}; Second: Input does not contain a key [type]: MapLike[{"block":"croptopia:persimmon_sapling"}]; No key input in MapLike[{"bookshelf:load_conditions":[{"type":"bookshelf:item_exists","values":["croptopia:persimmon_sapling"]}],"type":"botanypots:crop","seed":{"item":"croptopia:persimmon_sapling"},"categories":["dirt"],"growthTicks":1400,"display":{"block":"croptopia:persimmon_sapling"},"drops":[{"chance":1.00,"output":{"item":"croptopia:persimmon"},"minRolls":1,"maxRolls":2},{"chance":0.05,"output":{"item":"croptopia:persimmon_sapling"}}],"fabric:load_conditions":[{"condition":"fabric:all_mods_loaded","values":["botanypots"]}],"neoforge:conditions":[{"type":"almostunified:conditional","conditions_met":true,"original_conditions":[{"type":"neoforge:mod_loaded","modid":"botanypots"}]}]}]
[27May2026 11:33:21.619] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe kitchenkarrot:brewing_barrel/rum: No key water_consumption in MapLike[{"recipe":[{"item":"minecraft:sugar_cane"},{"item":"minecraft:sugar_cane"},{"tag":"minecraft:mushrooms"},{"tag":"minecraft:mushrooms"},{"tag":"forge:crops/wheat"},{"tag":"forge:crops/wheat"}],"craftingtime":6000}]; No key id in MapLike[{"item":"kitchenkarrot:rum"}]
[27May2026 11:33:21.620] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe oaksdelight:crafting/cyan_stained_display_case: Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: oaksdelight:cyan_stained_display_case
[27May2026 11:33:21.623] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe kitchenkarrot:air_compressor/coral_coke: No key id in MapLike[{"item":"kitchenkarrot:coral_coke"}]
[27May2026 11:33:21.627] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe createdieselgenerators:compat/immersiveengineering/uranium_sheet: Failed to parse either. First: No key amount in MapLike[{"id ":"immersiveengineering:plate_uranium"}]; No key id in MapLike[{"id ":"immersiveengineering:plate_uranium"}]; Second: Failed to parse either. First: No key id in MapLike[{"id ":"immersiveengineering:plate_uranium"}]; Second: No key item in MapLike[{"id ":"immersiveengineering:plate_uranium"}]
[27May2026 11:33:21.631] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe kitchenkarrot:brewing_barrel/iced_melon_lager: No key water_consumption in MapLike[{"recipe":[{"item":"minecraft:melon_slice"},{"item":"minecraft:melon_slice"},{"item":"minecraft:wheat"},{"item":"minecraft:wheat"},{"tag":"forge:ice_cubes"},{"tag":"forge:ice_cubes"}],"craftingtime":6000}]; No key id in MapLike[{"item":"kitchenkarrot:iced_melon_lager"}]
[27May2026 11:33:21.633] [Render thread/ERROR] [net.minecraft.world.item.crafting.RecipeManager/]: Error parsing recipe croptopia:botanypots/pecan: Input does not contain a key [type]: MapLike[{"chance":0.05,"output":{"item":"croptopia:pecan_sapling"}}]; Input does not contain a key [type]: MapLike[{"chance":1.00,"output":{"item":"croptopia:pecan"},"minRolls":1,"maxRolls":2}]; Failed to parse either. First: Not a json array: {"block":"croptopia:pecan_sapling"}; Second: Input does not contain a key [type]: MapLike[{"block":"croptopia:pecan_sapling"}]; No key input in MapLike[{"bookshelf:load_conditions":[{"type":"bookshelf:item_exists","values":["croptopia:pecan_sapling"]}],"type":"botanypots:crop","seed":{"item":"croptopia:pecan_sapling"},"categories":["dirt"],"growthTicks":1400,"display":{"block":"croptopia:pecan_sapling"},"drops":[{"chance":1.00,"output":{"item":"croptopia:pecan"},"minRolls":1,"maxRolls":2},{"chance":0.05,"output":{"item":"croptopia:pecan_sapling"}}],"fabric:load_conditions":[{"condition":"fabric:all_mods_loaded","values":["botanypots"]}],"neoforge:conditions":[{"type":"almostunified:conditional","conditions_met":true,"original_conditions":[{"type":"neoforge:mod_loaded","modid":"botanypots"}]}]}]
